80.60,114.11,87.73
80.64,114.15,87.25
80.70,113.89,87.46
80.76,113.95,87.96
80.63,114.15,88.10
80.73,114.15,88.24
80.58,114.32,87.59
80.68,114.45,87.29
80.60,114.31,87.97
80.67,114.29,88.22
80.74,114.51,87.78
80.68,114.40,88.11
81.00,113.47,87.06
81.11,113.54,86.60
81.17,113.29,87.04
81.12,113.35,87.36
80.94,113.64,87.51
81.22,113.46,87.71
80.84,113.84,86.95
81.02,114.07,86.39
81.13,113.88,88.06
80.86,114.07,88.21
80.82,114.39,86.82
81.04,114.56,86.37
80.88,114.32,88.18
81.27,114.30,88.17
80.98,114.77,86.72
81.10,114.84,86.50
80.93,114.75,87.26
81.15,114.67,87.90
81.24,115.07,86.87
81.24,115.00,87.53
81.38,113.18,86.81
81.49,113.17,86.38
81.73,112.97,86.76
81.61,113.01,87.26
81.34,113.40,86.26
81.51,113.58,85.84
81.47,113.30,86.10
81.39,113.21,87.44
81.59,113.44,87.94
81.26,113.83,86.07
81.47,114.10,85.70
81.62,113.95,88.18
81.24,114.34,86.02
81.47,114.56,85.75
81.61,114.44,88.14
81.28,114.79,86.19
81.49,114.84,85.88
81.62,114.90,87.92
81.55,115.09,86.14
81.48,115.30,86.76
81.66,115.34,86.45
81.46,115.34,87.18
81.48,115.22,87.52
81.68,115.47,86.99
81.68,113.18,86.06
81.90,113.13,85.75
82.10,112.89,86.27
82.08,112.81,87.01
81.90,112.92,87.40
81.70,113.09,87.65
82.00,113.12,87.84
81.77,113.42,85.58
81.97,113.57,85.25
81.97,113.27,85.44
82.04,113.53,88.11
81.72,113.85,85.43
81.99,114.03,85.08
82.03,114.01,88.20
81.70,114.33,85.41
81.93,114.52,85.14
82.02,114.47,88.14
81.70,114.77,85.55
81.92,114.79,85.24
82.06,114.82,88.05
81.92,115.05,85.50
81.79,115.26,86.01
81.93,115.28,85.80
81.65,115.41,87.48
81.95,115.23,87.85
81.93,115.48,86.27
81.92,115.62,87.01
81.91,115.54,87.48
82.11,113.05,85.64
82.21,113.23,85.29
82.47,112.90,85.72
82.54,112.73,86.41
82.42,112.75,86.96
82.27,112.87,87.50
82.40,113.14,87.91
82.28,113.58,84.94
82.45,113.55,88.13
82.26,113.93,84.80
82.47,113.98,84.63
82.45,113.70,84.70
82.44,114.00,88.17
82.20,114.28,84.83
82.47,114.38,84.61
82.41,114.43,88.13
82.16,114.73,84.96
82.50,114.87,84.66
82.39,114.84,88.07
82.24,115.10,85.10
82.09,115.29,85.56
82.29,115.36,85.29
82.43,115.16,88.02
82.20,115.53,85.73
82.16,115.69,86.20
82.32,115.76,85.92
82.13,115.76,86.75
82.16,115.74,87.36
82.33,115.52,87.82
82.34,115.91,86.44
82.45,115.97,87.12
82.49,115.80,87.62
82.60,113.15,85.06
82.99,112.83,85.51
82.89,112.71,86.26
82.82,112.71,86.94
82.67,112.86,87.51
82.82,113.15,87.91
82.56,113.44,84.75
82.75,113.57,84.58
82.79,113.25,84.74
82.87,113.54,88.10
82.78,113.97,84.45
82.84,113.96,88.14
82.79,114.43,84.38
82.81,114.40,88.13
82.75,114.87,84.37
82.80,114.81,88.11
82.45,115.31,84.95
82.67,115.31,84.56
82.79,115.22,88.06
82.59,115.64,84.96
82.73,115.71,84.67
82.43,115.65,85.42
82.81,115.60,87.91
82.71,115.90,84.96
82.65,115.95,85.36
82.82,116.13,85.17
82.57,116.02,85.99
82.62,116.14,86.69
82.76,116.15,87.16
82.87,115.94,87.58
82.90,116.26,85.75
82.87,116.28,86.43
82.89,116.27,86.91
82.61,117.29,76.47
82.78,117.25,75.98
82.82,117.00,76.25
82.74,117.03,76.71
82.61,117.33,77.05
82.75,117.10,77.20
82.52,117.69,76.22
82.72,117.61,75.70
82.49,117.66,76.85
82.77,117.34,77.65
82.63,117.69,77.47
82.81,117.67,77.95
82.54,118.04,75.81
82.73,118.13,75.28
82.69,117.85,75.48
82.43,118.11,76.34
82.43,117.98,76.69
82.56,118.09,77.28
82.84,118.06,77.95
82.52,118.52,75.69
82.70,118.61,75.17
82.45,118.47,76.27
82.49,118.40,76.87
82.64,118.48,77.39
82.76,118.37,77.70
82.52,118.95,75.65
82.70,119.03,75.16
82.46,118.90,76.23
82.52,118.85,76.80
82.68,118.79,77.31
82.51,119.35,75.67
82.69,119.43,75.19
82.46,119.31,76.24
82.53,119.26,76.81
82.71,119.18,77.29
82.50,119.76,75.70
82.68,119.84,75.21
82.43,119.72,76.28
82.51,119.68,76.84
82.71,119.58,77.31
82.48,120.19,75.69
82.66,120.27,75.20
82.42,120.16,76.29
82.49,120.11,76.88
82.69,120.01,77.35
82.51,120.59,75.62
82.68,120.66,75.21
82.44,120.57,76.21
82.51,120.55,76.84
82.69,120.46,77.37
82.61,120.87,75.53
82.72,120.90,75.30
82.56,120.90,76.01
82.59,120.92,76.64
82.80,120.94,77.32
82.87,121.15,75.65
82.76,121.14,76.33
82.86,121.21,76.84
82.96,113.03,84.94
83.09,113.22,84.67
83.36,112.92,85.10
83.40,112.75,85.70
83.29,112.70,86.22
83.22,112.72,86.87
83.09,112.87,87.48
83.26,113.17,87.87
83.14,113.56,84.45
83.27,113.55,88.07
83.14,113.96,84.30
83.24,113.95,88.12
83.07,114.30,84.21
83.25,114.38,84.06
83.27,114.10,84.17
83.22,114.37,88.14
82.97,114.65,84.17
83.20,114.82,83.89
83.22,114.80,88.15
82.90,115.11,84.17
83.11,115.33,83.88
83.23,115.23,88.10
82.89,115.62,84.28
83.12,115.76,83.91
83.26,115.62,87.93
83.02,115.96,84.21
83.14,116.01,84.00
82.89,116.02,84.66
83.33,115.92,87.65
83.08,116.17,87.28
83.19,116.24,84.28
83.08,116.36,85.12
83.26,116.47,85.83
83.20,116.38,86.34
83.17,116.30,86.86
82.98,116.78,76.42
83.12,116.85,75.95
83.22,116.56,76.18
83.13,116.56,76.64
82.92,116.85,77.04
83.10,116.64,77.24
83.00,116.88,77.54
83.13,116.79,77.74
83.06,117.26,75.59
82.87,117.04,77.51
83.03,117.09,77.94
82.91,117.68,75.34
83.17,117.61,75.15
83.12,117.44,75.36
83.00,117.46,78.17
83.02,117.81,78.28
83.26,117.59,78.49
83.02,117.94,75.00
83.23,118.08,74.71
83.25,117.79,74.90
83.07,118.04,78.31
83.32,117.98,78.51
82.95,118.33,74.86
83.23,118.46,74.57
82.86,118.69,77.71
83.02,118.50,78.02
83.19,118.27,78.30
82.94,118.74,74.79
83.23,118.88,74.54
82.93,119.06,77.67
83.19,118.93,78.01
82.95,119.15,74.80
83.22,119.30,74.56
82.95,119.43,77.65
83.15,119.27,77.89
82.95,119.56,74.83
83.22,119.71,74.58
82.96,119.83,77.68
83.21,119.61,77.91
82.93,119.97,74.84
83.21,120.13,74.58
82.95,120.26,77.71
83.24,120.03,77.92
82.91,120.40,74.86
83.22,120.56,74.60
82.97,120.68,77.71
83.25,120.46,77.92
82.93,120.85,75.01
83.30,121.02,74.68
83.02,120.95,77.70
83.28,120.87,77.89
83.09,121.24,75.14
83.12,121.40,75.49
83.21,121.49,75.33
83.24,121.44,75.87
83.15,121.36,76.35
83.11,121.40,76.86
83.37,121.54,76.64
83.03,121.32,77.25
83.13,121.16,77.64
83.29,121.55,75.62
83.21,121.52,77.06
83.55,113.22,84.65
83.79,112.96,85.09
83.72,112.81,85.62
83.66,112.74,86.25
83.56,112.74,86.78
83.57,112.91,87.40
83.74,113.27,87.83
83.50,113.60,84.34
83.61,113.63,88.05
83.44,113.88,84.20
83.52,114.07,84.06
83.75,113.75,84.19
83.64,113.96,88.10
83.57,114.40,83.82
83.64,114.37,88.16
83.48,114.76,83.63
83.62,114.88,83.45
83.77,114.58,83.53
83.66,114.79,88.18
83.46,115.35,77.03
83.54,115.34,76.51
83.55,115.10,76.73
83.52,115.13,77.13
83.37,115.09,83.59
83.65,115.19,83.37
83.67,115.22,88.09
83.41,115.71,76.90
83.52,115.61,76.33
83.48,115.35,77.43
83.44,115.63,77.47
83.53,115.53,77.76
83.35,115.51,83.59
83.67,115.63,83.36
83.65,115.62,87.86
83.43,115.96,76.43
83.66,116.01,75.96
83.65,115.71,76.05
83.32,116.10,77.06
83.40,116.05,77.62
83.53,115.84,77.95
83.36,115.97,83.72
83.75,116.13,83.43
83.61,115.87,87.64
83.50,116.10,87.28
83.36,116.30,76.27
83.54,116.44,75.85
83.25,116.33,76.84
83.26,116.47,77.57
83.53,116.15,78.13
83.46,116.44,78.13
83.67,116.31,78.47
83.47,116.33,83.84
83.41,116.49,84.19
83.53,116.53,83.97
83.36,116.56,84.74
83.40,116.60,85.45
83.52,116.58,85.95
83.58,116.43,86.39
83.47,116.30,86.78
83.50,116.86,75.61
83.32,116.87,78.19
83.66,116.72,78.61
83.62,116.70,84.30
83.66,116.78,85.18
83.71,116.69,85.83
83.38,117.27,75.35
83.70,117.21,75.18
83.68,116.99,75.41
83.22,117.26,78.35
83.57,117.29,78.65
83.44,117.52,75.03
83.51,117.78,74.74
83.76,117.45,74.88
83.53,117.73,78.66
83.56,118.10,74.51
83.65,118.00,78.66
83.59,118.54,74.35
83.38,118.65,78.29
83.61,118.35,78.53
83.51,119.03,74.35
83.50,118.98,78.26
83.78,118.81,78.46
83.49,119.46,74.36
83.70,119.16,78.34
83.43,119.31,78.12
83.49,119.87,74.36
83.51,119.76,78.11
83.50,120.28,74.36
83.57,120.22,78.10
83.59,120.72,74.36
83.51,120.60,78.04
83.58,121.03,74.44
83.60,120.86,78.05
83.31,121.44,75.00
83.59,121.36,74.60
83.50,121.47,76.36
83.46,121.47,76.15
83.59,121.55,76.38
83.31,121.54,77.47
83.54,121.23,77.90
83.46,121.75,75.01
83.75,121.81,74.68
83.37,121.73,75.58
83.49,121.58,75.96
83.36,121.79,76.94
83.50,121.71,76.44
83.46,121.94,77.43
83.69,121.72,77.79
83.52,122.02,75.02
83.41,122.12,75.49
83.49,122.21,75.19
83.50,121.74,76.10
83.40,122.05,76.31
83.42,122.22,77.05
83.60,122.30,77.46
83.69,122.06,77.66
83.53,122.44,75.44
83.42,122.47,76.08
83.53,122.72,75.93
83.43,122.53,76.72
83.59,122.60,77.20
83.52,122.80,76.45
83.59,122.83,76.92
83.79,112.82,75.83
83.95,112.88,75.32
83.93,112.60,75.45
83.89,112.50,76.00
83.76,112.81,76.49
84.00,112.48,76.84
83.82,112.86,77.13
84.00,112.70,77.37
83.81,113.13,75.69
83.96,113.10,75.32
83.68,113.16,76.29
83.68,113.18,76.94
83.94,112.90,77.53
83.84,113.16,77.49
84.11,113.01,77.81
83.94,113.13,84.82
84.08,113.03,85.14
84.05,112.93,85.57
84.01,112.88,86.23
83.91,112.87,86.96
83.95,113.02,87.49
84.12,113.02,87.28
83.99,113.36,75.44
83.72,113.55,76.15
83.90,113.74,75.75
83.64,113.57,76.84
83.75,113.55,77.43
84.05,113.43,77.92
83.95,113.41,84.50
84.26,113.22,84.99
84.18,113.22,87.50
84.10,113.62,87.86
83.73,114.01,76.28
83.94,114.11,75.84
83.65,113.98,76.86
83.72,113.95,77.44
83.93,113.86,77.90
83.89,114.00,83.95
84.17,113.68,84.22
84.00,114.04,88.08
83.78,114.39,76.29
84.06,114.51,75.82
83.67,114.39,76.89
83.75,114.39,77.60
83.91,114.22,77.98
83.98,114.25,83.67
84.07,114.38,88.15
83.83,114.69,76.19
84.01,114.84,75.91
83.64,114.82,76.82
83.69,114.80,77.55
84.01,114.52,78.29
83.86,114.82,78.14
84.05,114.82,78.56
83.96,114.79,83.33
84.07,114.45,83.46
84.08,114.80,88.15
83.75,115.02,76.26
84.04,115.17,75.85
83.60,115.19,77.60
83.78,115.19,78.14
83.99,115.12,78.58
84.00,115.22,83.20
84.09,115.27,87.94
83.74,115.39,76.07
83.99,115.61,75.79
83.69,115.62,78.19
83.94,115.52,78.61
84.03,115.68,83.16
83.89,115.76,87.57
84.26,115.50,87.64
84.15,115.79,87.33
84.02,116.06,75.66
83.66,116.01,78.31
83.88,116.00,78.65
84.14,116.13,83.12
83.88,116.12,86.99
84.27,115.93,87.05
84.15,116.14,86.85
83.86,116.49,75.59
83.89,116.41,78.80
83.69,116.51,83.74
84.00,116.55,83.41
83.77,116.56,86.21
84.04,116.36,86.58
83.82,116.75,75.49
84.01,116.84,75.28
84.06,116.56,75.43
83.91,116.69,78.90
83.86,117.00,78.90
84.12,116.77,79.08
83.86,116.76,83.85
83.86,116.90,84.22
83.96,116.93,83.99
83.84,116.94,84.76
83.91,116.95,85.33
84.01,116.84,85.81
84.06,116.62,86.23
84.02,117.13,75.00
83.89,117.36,78.90
84.17,117.19,79.09
84.13,117.09,84.37
84.10,117.08,85.18
83.93,117.66,74.60
84.05,117.33,74.78
84.10,117.55,78.98
83.88,117.77,78.80
84.00,118.07,74.34
83.90,118.17,78.69
83.90,118.43,74.20
84.04,118.55,74.09
84.21,118.26,74.16
84.02,118.50,78.63
83.79,118.77,74.18
84.06,118.85,74.04
84.14,118.81,78.59
83.77,119.17,74.16
84.09,119.25,73.98
83.76,119.49,78.31
84.05,119.16,78.50
83.78,119.58,74.15
84.10,119.67,73.95
83.82,119.90,78.29
84.11,119.60,78.49
83.78,120.00,74.15
84.12,120.09,73.95
83.87,120.23,78.28
84.16,120.04,78.49
83.83,120.40,74.15
84.21,120.54,73.98
84.06,120.40,78.38
83.80,120.58,78.19
83.92,120.74,74.17
83.92,121.11,74.30
83.87,120.99,78.16
83.93,121.50,74.44
83.61,121.52,76.22
83.97,121.43,78.09
84.10,121.76,74.47
83.61,121.61,76.22
83.98,121.75,77.97
83.67,122.19,74.96
84.11,122.17,74.65
83.83,122.30,77.66
84.04,122.07,77.84
83.84,122.49,75.05
83.72,122.75,75.52
84.05,122.84,75.12
84.08,122.43,77.70
83.90,122.62,77.51
83.89,123.00,75.57
84.14,123.17,75.38
83.72,123.00,76.08
83.74,123.07,76.72
83.90,123.00,77.21
83.98,123.23,75.86
83.95,123.29,76.43
84.02,123.29,76.92
84.22,112.02,75.06
84.33,111.99,74.58
84.36,111.79,74.87
84.36,111.71,75.46
84.21,111.94,75.80
