0.00,1.00,2.00
2.00,3.00,0.00
0.00,4.00,1.00
3.00,4.00,0.00
5.00,6.00,7.00
7.00,8.00,5.00
9.00,6.00,5.00
10.00,6.00,9.00
11.00,5.00,8.00
11.00,12.00,5.00
12.00,9.00,5.00
11.00,13.00,12.00
14.00,10.00,9.00
15.00,10.00,14.00
2.00,1.00,14.00
2.00,14.00,12.00
12.00,14.00,9.00
12.00,3.00,2.00
12.00,13.00,3.00
13.00,16.00,3.00
14.00,17.00,15.00
1.00,17.00,14.00
1.00,4.00,17.00
4.00,18.00,17.00
16.00,4.00,3.00
18.00,4.00,16.00
19.00,20.00,21.00
19.00,22.00,23.00
21.00,22.00,19.00
22.00,24.00,23.00
7.00,20.00,19.00
7.00,6.00,20.00
6.00,25.00,20.00
8.00,7.00,19.00
8.00,19.00,26.00
26.00,19.00,23.00
27.00,23.00,24.00
26.00,23.00,27.00
6.00,10.00,25.00
25.00,10.00,28.00
8.00,26.00,11.00
26.00,13.00,11.00
26.00,27.00,13.00
27.00,29.00,13.00
10.00,15.00,28.00
28.00,15.00,30.00
13.00,29.00,16.00
29.00,31.00,16.00
15.00,32.00,30.00
17.00,32.00,15.00
18.00,33.00,17.00
17.00,33.00,32.00
31.00,18.00,16.00
33.00,18.00,31.00
21.00,34.00,35.00
20.00,34.00,21.00
22.00,21.00,36.00
21.00,35.00,36.00
36.00,24.00,22.00
37.00,24.00,36.00
20.00,25.00,34.00
34.00,25.00,38.00
24.00,37.00,27.00
37.00,39.00,27.00
40.00,28.00,41.00
40.00,38.00,28.00
38.00,25.00,28.00
41.00,42.00,43.00
40.00,41.00,43.00
42.00,39.00,43.00
42.00,29.00,39.00
29.00,27.00,39.00
41.00,30.00,44.00
28.00,30.00,41.00
42.00,41.00,45.00
45.00,41.00,44.00
29.00,45.00,31.00
42.00,45.00,29.00
30.00,32.00,44.00
33.00,44.00,32.00
45.00,44.00,33.00
31.00,45.00,33.00
46.00,47.00,48.00
48.00,49.00,46.00
35.00,50.00,51.00
34.00,50.00,35.00
47.00,46.00,36.00
47.00,36.00,51.00
51.00,36.00,35.00
46.00,37.00,36.00
46.00,49.00,37.00
49.00,52.00,37.00
34.00,38.00,50.00
50.00,38.00,53.00
54.00,55.00,56.00
54.00,52.00,55.00
54.00,39.00,52.00
39.00,37.00,52.00
38.00,57.00,53.00
40.00,57.00,38.00
56.00,43.00,54.00
56.00,57.00,43.00
57.00,40.00,43.00
39.00,54.00,43.00
48.00,58.00,59.00
47.00,58.00,48.00
59.00,49.00,48.00
60.00,49.00,59.00
51.00,50.00,61.00
51.00,61.00,62.00
51.00,62.00,47.00
47.00,62.00,58.00
49.00,60.00,52.00
60.00,63.00,52.00
61.00,53.00,64.00
50.00,53.00,61.00
56.00,55.00,65.00
56.00,65.00,61.00
56.00,61.00,64.00
62.00,61.00,65.00
63.00,55.00,52.00
65.00,55.00,63.00
53.00,57.00,64.00
56.00,64.00,57.00
66.00,67.00,68.00
68.00,69.00,66.00
70.00,67.00,66.00
71.00,67.00,70.00
72.00,66.00,69.00
70.00,66.00,72.00
59.00,71.00,70.00
59.00,58.00,71.00
58.00,73.00,71.00
70.00,60.00,59.00
70.00,72.00,60.00
72.00,74.00,60.00
75.00,62.00,76.00
75.00,73.00,62.00
73.00,58.00,62.00
76.00,74.00,75.00
76.00,63.00,74.00
63.00,60.00,74.00
62.00,65.00,76.00
63.00,76.00,65.00
68.00,77.00,78.00
67.00,77.00,68.00
78.00,69.00,68.00
79.00,69.00,78.00
67.00,71.00,77.00
77.00,71.00,80.00
69.00,79.00,72.00
79.00,81.00,72.00
71.00,73.00,80.00
80.00,73.00,82.00
72.00,81.00,74.00
81.00,83.00,74.00
73.00,84.00,82.00
75.00,84.00,73.00
83.00,75.00,74.00
84.00,75.00,83.00
85.00,86.00,87.00
87.00,88.00,85.00
78.00,86.00,85.00
78.00,77.00,86.00
77.00,89.00,86.00
85.00,79.00,78.00
85.00,88.00,79.00
88.00,90.00,79.00
91.00,80.00,92.00
91.00,89.00,80.00
89.00,77.00,80.00
92.00,90.00,91.00
92.00,81.00,90.00
81.00,79.00,90.00
92.00,82.00,93.00
80.00,82.00,92.00
81.00,93.00,83.00
92.00,93.00,81.00
82.00,84.00,93.00
83.00,93.00,84.00
94.00,95.00,96.00
96.00,97.00,94.00
87.00,98.00,99.00
86.00,98.00,87.00
88.00,94.00,100.00
88.00,99.00,94.00
88.00,87.00,99.00
99.00,95.00,94.00
101.00,94.00,97.00
100.00,94.00,101.00
86.00,89.00,98.00
98.00,89.00,102.00
100.00,103.00,104.00
100.00,104.00,88.00
88.00,104.00,90.00
101.00,103.00,100.00
89.00,105.00,102.00
91.00,105.00,89.00
104.00,91.00,90.00
105.00,91.00,104.00
106.00,107.00,108.00
108.00,109.00,106.00
96.00,107.00,106.00
96.00,95.00,107.00
95.00,110.00,107.00
106.00,97.00,96.00
106.00,109.00,97.00
109.00,111.00,97.00
99.00,98.00,112.00
99.00,112.00,113.00
99.00,113.00,95.00
95.00,113.00,110.00
97.00,111.00,101.00
111.00,114.00,101.00
112.00,102.00,115.00
98.00,102.00,112.00
104.00,103.00,116.00
