ID,min_distances,avg_radius
0.0,0.9024965373894626,3.2766453283840486
0.5,3.3175593438550606,4.287570587830223
1.0,3.3974990802059084,4.223650536458508
1.5,3.6935213550215193,4.495596357596899
2.0,4.489755004451801,4.894104736149219
2.5,4.843645321449541,5.214945123554408
3.0,4.876986774638625,5.274541859287083
3.5,5.013671309529581,5.344354707976144
4.0,5.0497722720930724,5.508907680590545
4.5,4.9802309183410305,5.64851231883696
5.0,4.992894951829052,5.6872111040563915
5.5,5.1171964980837,5.699725312455874
6.0,4.88215116521396,5.555370610615704
6.5,4.688261938074709,5.370756362837554
7.0,4.800468727114047,5.470342267839818
7.5,4.82773238694938,5.469053238492723
8.0,4.812847390059244,5.562596913804647
8.5,4.813740749147183,5.479911762448068
9.0,4.887760223251546,5.430895335026206
9.5,4.918912481433266,5.290892440751464
10.0,4.823629338993619,5.113143839018982
10.5,4.238997522999981,4.828628959730229
11.0,4.208194387145157,4.785602655046426
11.5,4.388314027049567,4.877818799271686
12.0,4.54234520925039,5.117812240468927
12.5,4.6801709370492,5.3365539905553065
13.0,4.964161560626327,5.567732281654907
13.5,5.136234028935983,5.737319975047803
14.0,5.319370263480441,5.906961475027975
14.5,5.4738286418191695,6.011663098882223
15.0,5.654909371510734,6.067308276507446
15.5,5.731047024759083,6.12319749427609
16.0,5.879328192914569,6.168767872457589
16.5,5.852435390501972,6.096280101654729
17.0,6.009068147391897,6.18110860688319
17.5,5.646423646875957,6.098868645331273
18.0,5.328958622470255,5.916015245136114
18.5,5.137090616292453,5.7776062450764245
19.0,4.931744113394364,5.527273011223568
19.5,4.730528511699306,5.378435501715561
20.0,4.619469666530997,5.289303984119669
20.5,4.411587016029488,5.190758775854356
21.0,4.372287730696596,5.073757702425677
21.5,4.348804433404652,4.904535682800083
22.0,4.30197629003229,5.072170931194668
22.5,4.276973228814979,4.805336791455228
23.0,4.320659671855681,4.932288434413892
23.5,4.434906988878113,5.122729742971265
24.0,4.806422786230939,5.203880243634132
24.5,4.93866378689621,5.293307682959371
25.0,5.089656176992706,5.347889462049254
25.5,4.910753506336884,5.290079985460852
26.0,4.8018642213207166,5.497836049854205
26.5,4.956016545573672,5.4224622893371865
27.0,5.0835617435022895,5.548210578287547
27.5,5.251628318912144,5.690087745737803
28.0,5.378419842295686,5.701019327569276
28.5,5.36643270711559,5.604543418306858
29.0,5.315392741839494,5.57918932931638
29.5,5.103106896783569,5.61613740333637
30.0,5.0113970108144485,5.475963000972694
30.5,5.134773607472879,5.588764578410409
31.0,5.170928349919383,5.66445838647216
31.5,5.084466540356025,5.385754102644395
32.0,5.056372217311536,5.418934962821445
32.5,5.278427796228728,5.4579167794306915
33.0,5.309434998189541,5.597653986010653
33.5,5.441277423546795,5.700331251822497
34.0,5.612673159912303,5.973584756869842
34.5,5.692776124177025,6.029535128744092
35.0,5.619261517317018,5.878880620778701
35.5,5.429447485702388,5.746254796417692
36.0,5.200961449578334,5.657185614327478
36.5,4.8153712214116995,5.466593920536194
37.0,4.626218758338172,5.326860626126769
37.5,4.548878982782461,5.189698405536126
38.0,4.493740090392416,5.04292557433565
38.5,4.526985752131323,5.03818249174284
39.0,4.662338469051764,5.088361198565477
39.5,4.695934411807726,5.0919746827521735
40.0,4.827566674837342,5.177918961992945
40.5,4.866477165260314,5.124075257910368
41.0,4.895916665957465,5.0860978557769805
41.5,4.637348380270783,4.978439417103589
42.0,4.616416359038685,4.911423392815441
42.5,4.562028057783083,4.843552802468962
43.0,4.51842893050229,4.770517263216035
43.5,4.529701976951684,4.752930001760541
44.0,4.385521633739825,4.610119432918037
44.5,4.371830280328819,4.768378775596735
45.0,4.331558610939025,4.898606636121984
45.5,4.159591326080005,4.7378864583598075
46.0,3.967429898561536,4.526159112740893
46.5,3.6795651917040386,4.171289814021961
47.0,2.726352875179581,3.560866960649753
47.5,0.8190848551890204,2.6514944906338185
48.0,0.8190848551890204,2.6514944906338185
