ID,min_distances,avg_radius
0.0,0.33030289129826657,0.7819869723884857
0.5,0.7014983962918352,1.3978884777753466
1.0,1.646632928129371,2.138898581836441
1.5,2.30976189249021,2.6327451222555713
2.0,2.7206433062788613,3.0555899013694026
2.5,3.210513977543165,3.3366756353265257
3.0,3.471959101141595,3.6460285903451486
3.5,3.750453305935161,3.860500105360644
4.0,3.814839446162843,3.959245299389591
4.5,3.779338566468997,4.021924349208434
5.0,3.753957911325063,3.9818380447432626
5.5,3.79918412294008,4.0456396607037135
6.0,3.833510140850022,4.06962012882659
6.5,3.9435390197131253,4.088142657552642
7.0,4.0044350413010745,4.144402575637555
7.5,4.035765107138913,4.366722081921856
8.0,4.155321888855302,4.3594045533456605
8.5,4.185713798147223,4.500657937418268
9.0,4.142342332545681,4.384693171764945
9.5,4.047740110234346,4.277741234165633
10.0,3.9797738629223653,4.221669409202484
10.5,4.054109026654314,4.247719647272566
11.0,4.056057198807728,4.219839508440409
11.5,4.051049246800143,4.205174991406432
12.0,4.039282114435683,4.2189404846130385
12.5,4.174218489729548,4.243616175060984
13.0,4.158533395321001,4.302512139549091
13.5,4.138369244038039,4.214737686916133
14.0,4.12845007236371,4.34083847050983
14.5,4.086416523067616,4.23790938238888
15.0,4.014673087562665,4.239462069518783
15.5,4.102755171832707,4.248995966781511
16.0,4.04061876449635,4.25406787665841
16.5,4.036557939631235,4.218184359307819
17.0,3.9752735754913826,4.226716156796685
17.5,4.06380363698837,4.226880895786074
18.0,4.079522030826652,4.278192290736767
18.5,4.087688833558639,4.304807586451062
19.0,4.140277768459505,4.310130178769156
19.5,4.043006307192714,4.309780059828088
20.0,4.067665177961436,4.307125937086965
20.5,4.094508517514646,4.263945871860321
21.0,4.139601430089613,4.2861372219230445
21.5,4.053307291583002,4.323763133840623
22.0,4.044391177915414,4.306020912128287
22.5,4.139118263591886,4.343292217366769
23.0,4.105143115653821,4.288354995137547
23.5,4.254762037999303,4.354731809087206
24.0,4.04580029166048,4.379451384041186
24.5,4.154635964798846,4.298051482495864
25.0,4.2000238094563205,4.393868568416228
25.5,4.060492580956158,4.38693527315858
26.0,3.8949582796225135,4.289817048402968
26.5,3.750106665149671,4.256914980954605
27.0,3.7032418230518065,4.2034584524117635
27.5,4.132965037355131,4.529274557110586
28.0,4.137317971826676,4.875024209852224
28.5,3.168816813891274,4.392957216305611
29.0,2.54617359973747,3.5143464729634197
29.5,1.2073524754602658,2.413785630087837
30.0,0.7766595135579141,2.314311173411512
30.5,0.7766595135579141,2.314311173411512
