ID,min_distances,avg_radius
0.0,0.42871902220452174,1.7831605292709762
0.5,0.20223748416158088,0.8910482068584469
1.0,0.6489221833163008,3.0302991736497633
1.5,3.0094019339396905,4.459562280529021
2.0,4.0040479517608185,5.205549016373269
2.5,4.588736209458994,5.460098757739854
3.0,5.047464710129243,5.640609624194291
3.5,4.941295376720574,5.696337815034929
4.0,4.85315361388861,5.902611764621509
4.5,5.315919487727403,6.2526812474991385
5.0,5.250199996190615,6.279096776102591
5.5,4.851989282758164,6.266311414861207
6.0,4.505618714449773,6.519698208032989
6.5,4.542697436545816,6.519214526998876
7.0,4.829420255061687,6.609728979383437
7.5,5.05800355871761,6.669626269292915
8.0,5.195440308578286,6.767339157743479
8.5,5.436929280393475,6.6078277008666575
9.0,5.535792626173782,6.857115851066327
9.5,5.470137109798994,6.830241369264502
10.0,5.434197272826964,7.043736326979756
10.5,5.6286143943247655,7.200357209514206
11.0,5.567315331468124,7.141543415376932
11.5,5.285243608387416,7.1020447614991244
12.0,5.04629567108388,6.95121606491648
12.5,5.0152268144122925,7.00352880850698
13.0,5.0149675971036975,6.983680950831915
13.5,5.103665349530667,7.211177705984867
14.0,5.1603972715286295,7.207314894364251
14.5,5.422499423697534,7.073030573791883
15.0,5.687407142099119,7.136123959271513
15.5,5.630648275287666,7.278027902232859
16.0,5.538122425515712,7.285523410562009
16.5,5.830471679032496,7.5146873975882
17.0,6.037507763970164,7.600948045515946
17.5,6.004739794528986,7.486223634195298
18.0,6.3329850781444295,7.677312770678268
18.5,6.180210352407112,7.573598201466181
19.0,6.209508837259189,7.494215354665363
19.5,5.924331185880819,7.441646523905192
20.0,5.865432635364585,7.540797697553346
20.5,6.086591821372613,8.000111036081671
21.0,6.495490743585121,8.0584939197425
21.5,6.540749192561959,7.590247213046113
22.0,6.298849101224758,6.917106273476401
22.5,6.339542570249057,6.89853431538447
23.0,6.226668451106102,7.022404081072817
23.5,6.429883358195538,7.180816833789143
24.0,6.314507106655281,7.121988914267728
24.5,6.689140453002913,7.253042141783765
25.0,6.373421373171557,7.096191457272111
25.5,6.257235811442611,7.090915153793361
26.0,5.944156794701835,6.717057746362599
26.5,5.890212220285439,6.576909462596788
27.0,5.767356413470555,6.498698742465608
27.5,5.624179940222395,6.6407898762787045
28.0,5.450770587724273,6.55673711151182
28.5,5.148592040548565,6.212749433645754
29.0,4.882601765452513,5.917784483941302
29.5,4.783649234632487,6.093105417838899
30.0,4.697041622127692,5.939934853122509
30.5,4.701435950855868,6.23419433771497
31.0,4.784830195524183,6.275795967520554
31.5,4.7807217028394415,6.437910262941976
32.0,4.996818988116331,6.2654126185681855
32.5,5.245617218211783,6.379197819735963
33.0,5.372559911252735,6.432964272600206
33.5,5.6602296773187515,6.352487555905495
34.0,5.556158745032403,6.4602239005137205
34.5,5.3716477918791385,6.508210301303237
35.0,5.337583722996759,6.248969460193576
35.5,5.4694880930485645,6.244817732140381
36.0,5.5743968283573055,6.199327821396908
36.5,5.799879309089111,6.366209956472335
37.0,5.527051655267929,6.179884939950844
37.5,5.525106333818382,6.253419170114466
38.0,5.4311969214897715,6.47993649405678
38.5,5.214307240660067,6.608465782678241
39.0,4.9971591929815515,6.557399068527031
39.5,4.948322948232061,6.11176362910394
40.0,4.875387164113228,6.372090798696577
40.5,4.903101059533648,6.4518982926979325
41.0,4.8844651703129225,6.383867223298024
41.5,4.869794656861826,6.037172465076617
42.0,4.865233807331363,6.214774050827859
42.5,4.611843449207702,5.979478880973632
43.0,4.439786030880318,5.591514248632133
43.5,4.292889469809351,5.4729723859604995
44.0,4.545382272152701,5.285033484730068
44.5,4.566278572316853,5.285748608988918
45.0,4.6604398934006195,5.360676702171624
45.5,4.788360888654909,5.579040128485146
46.0,4.895150661624214,5.858175003090205
46.5,4.969929576965856,6.069317842554788
47.0,5.291625459157137,6.027573276238194
47.5,5.5371472799628565,6.0501223707991025
48.0,5.549612599091938,6.257025491688695
48.5,5.41466527127947,6.257780908453255
49.0,5.514136378436792,6.328790910132669
49.5,5.590330938325563,6.278335787810639
50.0,5.6322730757661175,6.561575014475806
50.5,5.729127333198312,6.545298170345841
51.0,5.5846217418908575,6.342128242703847
51.5,5.672768283651283,6.267360085348881
52.0,5.704769934011365,6.364828941208137
52.5,5.452650731524993,6.437359732541192
53.0,5.665765614636737,6.348961400936381
53.5,5.342153123975386,6.247036577978722
54.0,5.077696328060597,6.091394777310941
54.5,4.933011250747364,5.815641490470745
55.0,4.837333976479199,5.553248468238049
55.5,4.804373008000106,5.225700282364204
56.0,3.872996256130388,4.943463427538183
56.5,2.9435692619675216,4.351934112310826
57.0,0.712179752590605,2.948574315407616
57.5,0.31953090617340674,1.2051315323481193
58.0,0.21610182784974646,0.7537943440070038
58.5,0.2958039891549712,1.2620764873690082
59.0,0.34727510708371256,1.1842200715759448
59.5,0.658634952002999,2.023260074767465
60.0,1.1820321484629728,3.367647061110437
