ID,min_distances,avg_radius
0.0,0.35944401511221596,1.5077843775345323
0.5,1.2946428078817687,1.9773949889003886
1.0,2.1855434106875937,2.6178386631760104
1.5,2.6184346468835136,3.3300365186019163
2.0,2.616753714051051,3.6872145367037903
2.5,3.0541447247961204,3.9121695720810945
3.0,3.26770561709589,4.059155762422634
3.5,3.346430934592858,4.12054923458706
4.0,3.4112461066302404,4.285676755556956
4.5,3.6472592449673784,4.10218356984767
5.0,3.501128389533864,4.1081788240517945
5.5,3.64891764774159,4.255568309125943
6.0,3.553364602739212,4.358141545857752
6.5,3.597082150855052,4.384904445015848
7.0,3.6732274636891162,4.360777305876721
7.5,3.783569742980824,4.29798021615511
8.0,3.6939003776496153,4.338741675045785
8.5,3.6949154252837797,4.460055091171441
9.0,3.800776236507484,4.621489582124108
9.5,3.9762545190166128,4.658717575395577
10.0,4.099536559173487,4.732266142245217
10.5,4.2482231579802905,4.873323091583747
11.0,4.39590718737327,5.010774564771518
11.5,4.467773494706282,5.058829904249263
12.0,4.666015430750317,5.1052599920060935
12.5,4.717403947087845,5.034863977813185
13.0,4.672215748443127,4.883092416734691
13.5,4.597803823566196,4.847589016482835
14.0,4.618170633486808,4.782374523598953
14.5,4.593626018735097,4.809428316141874
15.0,4.737478232139967,4.944768687591911
15.5,4.827400957036826,5.043106796395556
16.0,4.739134942159803,5.117186890818369
16.5,4.765742334621114,5.169795120903156
17.0,4.731817832503702,5.160994475552298
17.5,4.752346788692937,5.137388737294723
18.0,4.798093371329914,5.04471120514804
18.5,4.735915962092242,4.934281958404469
19.0,4.603661586172476,4.744394700079407
19.5,4.202487358696033,4.475529059433516
20.0,3.8270354061597094,4.201178765514651
20.5,3.58453623220633,4.033112049526823
21.0,3.533284590858765,3.861615399665854
21.5,3.537075062816725,3.8689320381893286
22.0,3.551788281978537,3.816086145755865
22.5,3.138821434870093,3.721929648559247
23.0,3.511993735757515,3.7501834251424317
23.5,3.491045688615373,3.763630837146532
24.0,3.5036409633408523,3.725847569798693
24.5,3.45007246300711,3.7294236174427438
25.0,3.304920573932145,3.64304993474675
25.5,2.861083710764156,3.2247312265037382
26.0,1.8614779074702923,2.7475676992416034
26.5,0.15937377450508688,0.9516183400394504
