ID,min_distances,avg_radius
0.0,0.4864154602806259,0.7379402139910981
0.5,1.3537355724069593,1.963053219437698
1.0,1.8695453992883009,2.042692518870732
1.5,1.8922209173349658,2.1980226602198614
2.0,2.138270329027636,2.2808286788983154
2.5,2.165617694792868,2.330591424505864
3.0,2.1049703085791793,2.2973470390181525
3.5,1.7810390225932673,2.097940339506902
4.0,1.6344723919357205,2.0401939562357363
4.5,1.6254845431439868,2.0032104149359204
5.0,1.4471351008112379,2.021971703522322
5.5,1.6096583488430074,2.0620667132461357
6.0,1.7746548960290713,2.1109897258262276
6.5,1.643167672515506,2.107344200687398
7.0,1.6439586369492276,1.9180970526264607
7.5,1.4210559454152416,1.7733859884469336
8.0,1.2901937838944837,1.7804101115917703
8.5,1.4250964879614292,1.7720187345426817
9.0,1.4038874598770437,1.8932998080510293
9.5,1.538570765353354,2.118596487006285
10.0,1.7239779580957375,2.2271649046453588
10.5,1.712629557143044,2.1426048672203737
11.0,1.7369513522260724,2.141027419532171
11.5,1.728207163507906,2.0411646574638107
12.0,1.399499910682384,1.8529029670856878
12.5,1.4124092891226587,1.7426830126537602
13.0,1.3328915934913923,1.6837908791098504
13.5,1.2643575443678567,1.6686384900294637
14.0,1.2647924730958517,1.8227638914951325
14.5,1.2575372757894845,1.8072498555034875
15.0,1.1437219941926275,1.7851999938628251
15.5,1.2618637010390616,1.6259760348849461
16.0,1.2879440981657444,1.6123106104338738
16.5,1.13538539712293,1.5484335274085272
17.0,0.8092589202473793,1.3348885847182872
17.5,0.4792702786528795,1.0197470900135133
18.0,0.21748563170931956,0.9268132134137417
18.5,0.3014962686336532,0.7035654518297981
19.0,0.28513154858766193,0.7258143162981664
19.5,0.5618718715152133,0.8674136194919314
20.0,0.7882892870006665,1.1834699896694696
20.5,1.124366488294607,1.6193500897220638
21.0,1.1984573417522835,1.6410769533486975
21.5,1.5201973556088253,1.856476249423322
22.0,1.8678865061881829,2.2459718285463053
22.5,2.2012269306002827,2.636110699266208
23.0,2.3228000344411877,2.7964152215865337
23.5,2.7845645979219102,2.9699313131582867
24.0,2.9267900505502578,3.204758185702449
24.5,3.2800304876631947,3.5172449221135955
25.0,3.5022706919939743,3.6818393698417897
25.5,3.505709628591613,3.753026970004295
26.0,3.483862798676209,3.698042799733351
26.5,3.4788935022503806,3.684917412912686
27.0,3.357409715837503,3.5648863414835628
27.5,3.2084575733520295,3.476961460626462
28.0,3.0855469531348847,3.4414884874921206
28.5,3.0858872306032286,3.320737713564366
29.0,3.2065557846387125,3.39489839593234
29.5,3.287704366271405,3.493559303359133
30.0,3.301121021713688,3.552724494579819
30.5,3.46008670411595,3.8303528118616605
31.0,3.7625921915615606,4.414051020325674
31.5,4.117025625375687,5.3487751354360675
32.0,4.360470158136614,4.765875357286563
32.5,4.360389890823991,4.6466972159561974
33.0,4.4237088511790645,4.626062600789786
33.5,4.415586031321335,4.6650010592995255
34.0,4.3765397290553665,4.604391919389034
34.5,4.370755083506736,4.626654731576662
35.0,4.421142386306965,4.619669359428271
35.5,4.418517851044618,4.664068190369288
36.0,4.351700816922039,4.678316132942925
36.5,4.5315008551251585,4.710997493445819
37.0,4.5011109739707535,4.720050395443906
37.5,4.410396807544651,4.731688952182657
38.0,4.178528449107417,4.730213969385659
38.5,4.0361491548256785,4.722262848312812
39.0,3.967946572220956,4.755753641046055
39.5,4.00222438151586,4.639366809241259
40.0,3.9330013984233476,4.483282475979597
40.5,3.8633405234330636,4.309661094693579
41.0,3.8910666917954417,4.4754946588201285
41.5,3.9956601457080834,4.358026745047024
42.0,4.020186562835112,4.414877900919405
42.5,4.0109101211570435,4.442250669622834
43.0,4.00597054407543,4.407065088000646
43.5,3.949734168270061,4.3594812217799745
44.0,3.815573351411291,4.257423132037582
44.5,3.779484091777608,4.158005241858511
45.0,3.7570600208141443,4.082128375850535
45.5,3.8036824262811444,4.0653248100991535
46.0,3.9400126903348904,4.155243937129025
46.5,3.9810802554080786,4.150568730850511
47.0,3.972631369759847,4.22351022077622
47.5,4.025916044827562,4.279593487820835
48.0,4.029255514359935,4.347040967545334
48.5,4.03962869580856,4.4373822621057135
49.0,4.044823852777773,4.357973606718688
49.5,4.1385746338564395,4.452700789198805
50.0,4.297510907490523,4.571925946859686
50.5,4.280794318815141,4.5643448307298184
51.0,4.355111938859892,4.602473584441957
51.5,4.239964622493926,4.517696591902738
52.0,4.060258612453153,4.425566723259369
52.5,4.07299643996898,4.357057369804619
53.0,3.981256083197869,4.258480958461631
53.5,3.9486453373277244,4.169376698077479
54.0,3.995222146514499,4.178403801528975
54.5,3.8725831172487455,4.167007456752656
55.0,3.913796111194351,4.255201365784838
55.5,3.9403680031184853,4.228010808896685
56.0,4.012006979056742,4.279351695526481
56.5,4.045120517364101,4.23573097479749
57.0,4.10271861087254,4.363822360803405
57.5,3.965274265419736,4.235729923167709
58.0,3.8411716962406146,4.159589698803452
58.5,3.6850780181700333,4.149985415940312
59.0,3.4070221601862185,3.855744153647615
59.5,3.5536600850390805,3.9731500272218465
60.0,3.447854405278738,3.7468347433242797
60.5,3.4669438991711456,3.692373315033427
61.0,3.496855730509909,3.7285727978739733
61.5,3.4511592255356764,3.7184210923969667
62.0,3.358958171814587,3.6876979277346336
62.5,2.8801562457616803,3.5123888858818537
63.0,1.4525150601629093,3.1170343730821015
63.5,0.8931965069344785,3.134048073640282
