ID,min_distances,avg_radius
0.0,0.7819207120929859,1.8494534412541819
0.5,2.138901587263909,2.5866546209998846
1.0,2.5473319375377614,2.7617687821122217
1.5,2.730164830188813,2.9563470027207743
2.0,2.836212262860447,3.125446460604434
2.5,3.0846231536445394,3.3430484822636246
3.0,3.2252906845740283,3.6268752606475294
3.5,3.4656745375179208,3.9199067034153545
4.0,3.7050506069418256,4.137880779489872
4.5,3.840039062301328,4.211057929631104
5.0,4.128014050363685,4.332113602682744
5.5,4.232682364647738,4.398873295828888
6.0,4.316456880359179,4.445088213915959
6.5,4.262018301227725,4.366223319434127
7.0,4.222629512519425,4.3441036378488755
7.5,4.204319207672039,4.397078834414227
8.0,4.1790908102121955,4.443192603266546
8.5,4.268887442882507,4.453984294836496
9.0,4.267938612491985,4.442093096164583
9.5,4.231619075483985,4.392040204468865
10.0,4.171378668977443,4.310161801800127
10.5,4.1357949659043785,4.283370512475544
11.0,4.241756711552417,4.327770552608685
11.5,4.243701214741685,4.401921290736473
12.0,4.2720838006761985,4.488436681185166
12.5,4.272633848108204,4.541125387869749
13.0,4.352964507091691,4.59370438609705
13.5,4.4393467987982165,4.709642513804902
14.0,4.480602638038764,4.703555679446967
14.5,4.52186908258078,4.761122930866433
15.0,4.637790422173031,4.891995559260983
15.5,4.746925320668103,5.009382853241898
16.0,4.764651089009567,5.055278451082496
16.5,4.77657827319935,5.009160030574419
17.0,4.683652420921083,4.954673430676604
17.5,4.665715379231783,4.890304390086338
18.0,4.608264315336084,4.824907248750465
18.5,4.570623589839796,4.773576409878613
19.0,4.454671705075462,4.764640460986277
19.5,4.383708475708662,4.749121254907536
20.0,4.428905056557425,4.787795982342502
20.5,4.424793780505491,4.802568777039681
21.0,4.422974112517498,4.880223695549683
21.5,4.384860317045458,4.80947992362122
22.0,4.40234028671114,4.765080860699848
22.5,4.475488800120046,4.691184431980522
23.0,4.393495191757927,4.665478268836268
23.5,4.374437106645831,4.6463341014928226
24.0,4.382373785974907,4.67693822975896
24.5,4.248599769335781,4.6206625519791515
25.0,4.1308957866303,4.559684776356451
25.5,4.142088845015272,4.418298730650612
26.0,4.088165847907827,4.33108497443803
26.5,3.8433058686500594,4.241216330049171
27.0,4.014436448618909,4.4834929250779325
27.5,4.095192303176981,4.575108265185991
28.0,3.5815359833457023,4.369646688745729
28.5,2.923063461507468,3.9880161084480026
29.0,2.6591916064849537,3.453698832284099
