ID,min_distances,avg_radius
0.0,3.43735363324754,4.282110825891881
0.5,4.315854492449913,5.1595986052933736
1.0,4.799802079252847,5.625243671249461
1.5,4.687141986328131,6.011988677530143
2.0,5.493441544241643,6.375826600086504
2.5,5.508611440281471,5.7842798405598455
3.0,5.096616524715195,5.629915474406919
3.5,4.917824722374724,5.439492387509602
4.0,5.001449789810952,5.485785783236977
4.5,5.019940238688108,5.636620357013348
5.0,5.106309822171005,6.0232424489739955
5.5,5.427384268687821,6.104987058666973
6.0,5.367727638395981,6.195846153383612
6.5,5.542878313656179,6.527127158835222
7.0,5.536090678448108,6.505245275498617
7.5,5.801534279826336,6.47494306138184
8.0,5.749347789097474,6.3532017400638505
8.5,5.76387022754677,6.469068857832885
9.0,5.721468343004269,6.222399240740805
9.5,5.723443019721614,6.1770636825541585
10.0,5.724779471735132,6.0943403951809465
10.5,5.592396623988682,6.0832872393798345
11.0,5.695515779979906,6.080113928113422
11.5,5.917322029431885,6.038827461931467
12.0,5.908959299233657,6.086795355512035
12.5,5.876342399826611,6.0583428209077415
13.0,5.806987170641938,6.082144192881147
13.5,5.735878311122017,6.058707856112754
14.0,5.70790679671629,6.065987451700353
14.5,5.715758917239246,6.096198430999146
15.0,5.760668364000834,6.095423808293247
15.5,5.78247351917845,6.107090904030391
16.0,5.561636449823018,5.951969860595565
16.5,4.939524268591053,5.648661222138186
17.0,4.756900251214016,5.324199489278341
17.5,4.751020942913208,5.2219656943157045
18.0,4.665726095689716,5.124755294382686
18.5,4.4956089687605125,4.90047350015084
19.0,4.318772973889699,4.914364942815703
19.5,4.266813799546451,5.00351507331381
20.0,4.512405123656333,5.0117312271313725
20.5,4.880922044040447,5.610531725104284
21.0,5.032395056034449,5.747609919360361
21.5,5.585436419833276,6.199611155929152
22.0,5.310216568088354,6.330927879884509
22.5,5.273717853658845,6.095454083052407
23.0,5.13552334236736,5.918071532912233
23.5,5.225351662807013,5.753839962493373
24.0,4.966054772150616,5.481777176702779
24.5,4.943075965428808,5.300788890922488
25.0,4.989989979949862,5.399018461879662
25.5,5.068658599669149,5.312884496410088
26.0,5.189306312022828,5.391058344175479
26.5,5.204046502482459,5.390959536891578
27.0,5.276400288075193,5.503224087878479
27.5,5.150233004437758,5.561690454623
28.0,5.053721401106316,5.4469732127261725
28.5,5.000669955116012,5.389632454032942
29.0,5.052108470727836,5.474769658536549
29.5,5.042172150968269,5.344219745950867
30.0,5.10652523738011,5.449586149716351
30.5,4.995087586819668,5.2886089984684235
31.0,5.027385006143848,5.272959456369607
31.5,5.098470358842937,5.449988393769431
32.0,4.960504006650943,5.449406912550102
32.5,5.022967250540267,5.530236570743424
33.0,5.045235376075133,5.545986391712368
33.5,5.097313017659398,5.401490722045073
34.0,5.0150772676001685,5.364550956583346
34.5,5.002989106524217,5.419069420865845
35.0,5.020099600605544,5.357499406425709
35.5,5.016612402807296,5.296732890806915
36.0,5.024818404678916,5.266602894024703
36.5,4.949434311110718,5.171178503398955
37.0,4.957499369641917,5.121630439187773
37.5,4.906842161716641,5.043753083479292
38.0,4.902060791136725,5.061880410375768
38.5,4.878011890104414,5.05398492825837
39.0,4.789018688625059,5.061158750885996
39.5,4.7988540298700455,5.114505021768328
40.0,4.874525617944789,5.236907785793752
40.5,4.8699486650271755,5.2920403488902235
41.0,4.765018363028623,5.279503622011253
41.5,4.650774129110118,5.1174191383591365
42.0,4.56567629163523,4.997097825246311
42.5,4.432629016734876,4.985913553097506
43.0,4.277908367415083,4.763446385958997
43.5,4.205757957847789,4.6274305783232785
44.0,4.064554096084832,4.455506108098158
44.5,4.140893623361995,4.492828604442921
45.0,4.062523846083859,4.7432857688793595
45.5,4.0568707152188095,4.535090242776496
46.0,3.875022580579379,4.4027333931694
46.5,1.0802314566795446,4.052502473637118
47.0,0.2054263858417178,0.7328831995641165
