ID,min_distances,avg_radius
0.0,0.5550675634551181,1.2828401894337642
0.5,3.204918095677327,3.8834520847055423
1.0,3.884353228016211,4.250618861630541
1.5,4.3620408067784044,4.878390898177718
2.0,4.58263024910367,4.971913272106198
2.5,4.732958905378321,4.889167540150829
3.0,4.681345960298172,4.892137517803486
3.5,4.62368900338248,4.868457159193962
4.0,4.678226159560898,4.860125774604716
4.5,4.569223128716742,4.785607089917118
5.0,4.479040075730515,4.79151777434895
5.5,4.464493252318787,4.806264016942335
6.0,4.436958417655049,4.7848580720338205
6.5,4.439515739357168,4.79698775876616
7.0,4.424805080452694,4.8560235156757185
7.5,4.468053267363756,5.01015777208975
8.0,4.476751054056943,4.942551442092764
8.5,4.457286169857167,4.868389467856946
9.0,4.560559176241438,5.150537957252716
9.5,4.758844397540226,5.301597959013763
10.0,4.89547750479972,5.670936510256894
10.5,5.1370322171463965,5.864578710300808
11.0,5.4020551644721255,5.956654209975016
11.5,5.42212135607458,6.112310152400722
12.0,5.453310920899329,6.05855315204107
12.5,5.21867799351522,5.9354121797771535
13.0,5.065382512703262,6.01941762172325
13.5,5.24050570078881,6.106669112973752
14.0,5.612860233428233,6.507599027844989
14.5,5.67694460075136,6.735210016261774
15.0,5.353774369545284,6.6356855101696945
15.5,4.981305049884012,6.247454426766024
16.0,4.706899191612245,6.036237567345036
16.5,4.840413205502191,5.739984005346338
17.0,4.481082458513784,5.450991937152986
17.5,4.36983981399776,5.214050639739167
18.0,4.481718420427567,5.327481006424309
18.5,4.569124642642165,5.26900487431604
19.0,4.75997899155027,5.225570605291799
19.5,4.870379861982017,5.2098846536603585
20.0,4.989809615606586,5.397908667124968
20.5,5.294638797878466,5.6115141100661425
21.0,5.239284302268774,5.737879587695436
21.5,5.154037252484703,5.638440299924355
22.0,4.910122198072054,5.514558407807013
22.5,4.847566399751521,5.020891400027507
23.0,4.735789268960348,4.979541214320285
23.5,4.5867744657874825,4.875793019585514
24.0,4.521260886080347,4.865586995840822
24.5,4.4772647900252664,4.98860380599904
25.0,4.540693779589195,4.859493329378615
25.5,4.486078465653495,4.823081094968741
26.0,4.481171721770997,4.884266439271438
26.5,4.700914804588562,4.882057128870917
27.0,4.5988476817568165,4.790931009396713
27.5,4.409376373139415,4.7819214569929684
28.0,4.223339910544728,4.735836357045736
28.5,4.152119940464139,4.681182008834419
29.0,4.04329073898971,4.718747013127749
29.5,4.069361129219178,4.906575060006873
30.0,4.160108171670539,5.004420418730797
30.5,3.948569361173741,4.929785142908747
31.0,4.0371524618225685,4.966211785737002
31.5,4.239268804876625,4.896208536174138
32.0,4.215186828599655,4.661911706380266
32.5,4.072714082770838,4.50182830512909
33.0,3.9250605090877273,4.394552954522291
33.5,4.210498782804717,4.546931847739441
34.0,4.385704048382655,4.604049115793123
34.5,4.558047827743814,4.729337117114784
35.0,4.422047037289407,4.687507827323208
35.5,4.313073150318686,4.598941203770823
36.0,4.159338889775641,4.487507144851153
36.5,4.019203901271995,4.539487787519687
37.0,3.8270354061597187,4.3151597212287065
37.5,3.8510518043776023,4.335891234410905
38.0,4.172145730915936,4.46963902343691
38.5,4.187827599125826,4.390841933466249
39.0,3.866212617019395,4.157461951202948
39.5,3.536042986164054,3.9379697545665353
40.0,3.431282559044075,3.732578071129831
40.5,3.0676049289307126,3.620074032465039
41.0,1.0170545708072851,3.0446875076890514
41.5,0.34985711369071665,1.8660468635741967
42.0,0.29563490998189046,0.8628047028865203
42.5,0.29563490998189046,0.8628047028865203
