ID,min_distances,avg_radius
0.0,0.4636809247747849,0.645614234343173
0.5,0.6726812023536797,1.4966496999454422
1.0,2.0181674856165617,2.7567928160024606
1.5,2.648074772358195,3.1264253670682103
2.0,2.928924717366417,3.23910052842906
2.5,3.042466104987856,3.266462372676336
3.0,3.085498339004584,3.323941194836481
3.5,3.0320620046430506,3.3923511769595986
4.0,3.053211424058285,3.3514336084204905
4.5,3.1022733599733026,3.288535977902332
5.0,3.1989060630159214,3.2905354770860105
5.5,3.283778311640421,3.4113336227334297
6.0,3.302620171924108,3.4456780434468475
6.5,3.1855454791919087,3.391215023285199
7.0,2.9529138152001635,3.3049661366396
7.5,2.4507345837523746,3.2476892097748657
8.0,2.1320881782890595,3.0710203229393347
8.5,2.44139304496429,2.931320694192731
9.0,2.063734479045209,2.935194996969756
9.5,1.8214554619863603,2.941382534794053
10.0,2.036320210575929,2.9909480074737638
10.5,2.7718225051399,2.9309115740176774
11.0,2.5717892604177326,2.736413053640446
11.5,2.1425218785347426,2.3858743471781425
12.0,1.9680955261368691,2.2296331387521353
12.5,1.7624131184259744,2.0665923702638436
13.0,1.8058515996614968,2.095715786027109
13.5,2.054117815511069,2.3103881866081437
14.0,2.240825740659004,2.5165490011990306
14.5,2.2456402205161816,2.5878342860324004
15.0,2.2987170334775833,2.7064810085380904
15.5,2.775049549107197,2.997978257750501
16.0,3.046719547316432,3.2619406101451354
16.5,3.4000882341492287,3.6062446168739215
17.0,3.6838838201007333,4.037150841576778
17.5,3.941953830272485,4.265634964727463
18.0,3.9967236581980585,4.101187005268803
18.5,3.8405468360638424,3.9937602283296005
19.0,3.6024852532661438,3.875802205200405
19.5,3.510754904575365,3.7197614609249783
20.0,3.553055023497383,3.666757709946424
20.5,3.529164207004267,3.689537393076405
21.0,3.5448836370182777,3.809301456337604
21.5,3.669795634636889,3.892270641901252
22.0,3.7558753972942274,4.069306229101148
22.5,3.8033932218480917,4.066637127044255
23.0,3.7729961569023556,4.053574226968773
23.5,3.745904430174375,4.052796683067498
24.0,3.711347464196798,3.9105740443778685
24.5,3.6694141221726375,3.807705057705152
25.0,3.5857216846821736,3.804637640444732
25.5,3.5567681959891613,3.7676855844288375
26.0,3.621008146911574,3.7808339896706005
26.5,3.5536178747861964,3.7618972748130126
27.0,3.5962619481900955,3.7271149385818023
27.5,3.614789067151777,3.6916173046583562
28.0,3.459378556908743,3.6574836039919694
28.5,3.44733230194015,3.6360484170898966
29.0,3.4446770530776893,3.6923014261011384
29.5,3.5448695321548946,3.672292463019543
30.0,3.635876785591058,3.737585008289415
30.5,3.6340886065146973,3.8799524099206812
31.0,3.760345728786117,3.9803797259546316
31.5,3.906737769546353,3.9903361294904047
32.0,3.961388645412114,4.040798969268146
32.5,3.9885962442944747,4.133510782059543
33.0,4.081874569361488,4.243515169154941
33.5,3.979711044787053,4.246748142881981
34.0,4.12728724466811,4.205293680466434
34.5,4.026474885057657,4.205999595209733
35.0,4.011608156338314,4.210641596396279
35.5,4.064258850024184,4.24549869333999
36.0,4.034749062829064,4.2550645474817195
36.5,3.9435770564298664,4.261280105018495
37.0,3.838554415401713,4.3101763269745135
37.5,3.643569678213936,4.2321523350373145
38.0,3.919260134260035,4.341268151147378
38.5,3.8566047243657207,4.3950696488470005
39.0,3.6905961578043183,4.296229631782719
39.5,2.8717068095472364,3.7000939406246074
40.0,1.9888941651078478,3.228451394156225
40.5,0.7443789357578525,2.3759900796282563
