ID,min_distances,avg_radius
0.0,3.258358482426388,4.026276072318744
0.5,4.261689805699136,4.8964689940350326
1.0,4.969315848283342,5.626329246122058
1.5,5.459322302264268,6.078749999655681
2.0,5.7578555035707595,6.192470667574991
2.5,5.690878666778968,6.224070219917105
3.0,5.639202071215395,6.12524983789124
3.5,5.63181143150231,6.104332738357092
4.0,5.582069508703747,6.048301225220602
4.5,5.432402783299478,5.969873374398985
5.0,5.402721536411079,6.025883311997893
5.5,5.529683535248652,6.0253245674840805
6.0,5.708073230083857,6.065309628448274
6.5,5.870809143550829,6.095560309172631
7.0,5.896371765755612,6.194205850601943
7.5,5.875789308680159,6.126347724000079
8.0,5.876954993872253,6.042960494611115
8.5,5.9359750673330876,6.041289718597284
9.0,6.031558670857809,6.207145994886922
9.5,6.177491400236829,6.525930211440005
10.0,6.161793570057338,6.79113313308981
10.5,6.1824914071917645,7.133006453764421
11.0,6.580501500645682,7.346127962039775
11.5,6.831244396155063,7.391795482221153
12.0,6.845772418069411,7.229656886678815
12.5,6.531033608855487,7.223566122677593
13.0,6.158676805938105,6.992664067347027
13.5,5.9613505181292625,6.893193425512293
14.0,6.03556956715768,6.8678416214734295
14.5,6.263816727842542,7.022206750388133
15.0,6.415574798878115,7.021758219235498
15.5,6.29403686039413,6.97883927794333
16.0,6.224508012686622,6.846412950160994
16.5,6.114033038837787,6.7213628149005515
17.0,5.976671314368896,6.685287805891405
17.5,5.67114626861272,6.814673555190632
18.0,5.4671656276355804,6.945002817485274
18.5,5.119785151742204,6.8903983669786575
19.0,5.473371904045983,7.0383756902921615
19.5,5.703937236681342,6.666050568793378
20.0,5.665209616598487,6.4524851116451885
20.5,6.001116562773971,6.531803655852799
21.0,5.841857581283547,6.303691822035981
21.5,5.816046767349794,6.2654003513050815
22.0,5.726543460063844,6.16401648952358
22.5,5.717079674099358,6.132969062873368
23.0,5.854348810926804,6.17575424224882
23.5,5.799258573300553,6.165060999328374
24.0,5.588380803059151,6.094781848776653
24.5,5.278872985780207,5.908500132657751
25.0,5.265216044950108,5.901071697264917
25.5,5.585642308633805,6.115557776374807
26.0,5.85343488902029,6.287331087982611
26.5,5.82340965414593,6.2388004833337884
27.0,5.721800415953016,6.154567141086183
27.5,5.689472734797139,6.030313182666184
28.0,5.518450869582869,5.842340622558494
28.5,5.4226008519897535,5.706379453857326
29.0,5.388292865091863,5.593794086558505
29.5,5.342714665785551,5.490086321742674
30.0,5.272532598287095,5.376011331691243
30.5,5.272807601268988,5.343602159921789
31.0,5.2635064358277255,5.517306073110218
31.5,5.265937713266262,5.721664151193482
32.0,5.221541917862966,5.699505262570828
32.5,5.211007580113464,5.58161017898901
33.0,4.975922025112545,5.364660297148673
33.5,4.836145159111747,5.190765734762037
34.0,4.720105931014689,5.110507019199587
34.5,4.7226052132271255,5.072942944540711
35.0,4.809209914320646,5.067828533686083
35.5,4.868531606141636,5.139968520421435
36.0,4.990090179545856,5.194269007951142
36.5,5.042310978113109,5.166638955066065
37.0,4.932423339495504,5.183942135719168
37.5,4.77850394998268,5.324333993729375
38.0,4.661523356157301,5.244847501779623
38.5,4.552197271648049,5.05027036538841
39.0,3.3937295119086937,4.1847773874869905
39.5,1.0120770721639651,2.8626286755058388
40.0,0.18708286933869858,0.9133284660690626
