ID,min_distances,avg_radius
0.0,3.177247236209356,4.175025728773515
0.5,3.6850780181700333,4.525461274233101
1.0,3.9607827509218505,4.584703250935777
1.5,4.091772232175197,4.640656188753083
2.0,4.157378982002964,4.581259068149242
2.5,4.31872666419166,4.560635537208608
3.0,4.559682006456146,4.711454435293491
3.5,4.607439636066864,4.75453676841583
4.0,4.684164813496637,4.916315368194197
4.5,4.704189622028433,4.992867532335396
5.0,4.940961444901181,5.11343363725808
5.5,4.9588910050534425,5.1050874769022885
6.0,4.951989499181105,5.1543700690673795
6.5,4.997539394542069,5.157104328219278
7.0,5.052781412252059,5.1697300023442105
7.5,5.0790353414797105,5.290898821042191
8.0,5.053335532101542,5.324741451605658
8.5,5.092013354263716,5.25516548726764
9.0,5.115730641853615,5.445216401976833
9.5,5.144822640286057,5.372236116100311
10.0,5.151630809753359,5.359235332323172
10.5,5.297018029042377,5.435425669265033
11.0,5.2773193952990995,5.423742698000488
11.5,5.238453970400059,5.45041985128608
12.0,5.3107532422435195,5.46919346164419
12.5,5.327231926620049,5.439970364849814
13.0,5.31249470587972,5.448006082334661
13.5,5.249809520354048,5.5700680967271134
14.0,5.2913608835535015,5.524368471623755
14.5,5.3590111028061775,5.490069136754185
15.0,5.36828650502188,5.464686867688228
15.5,5.39230006583461,5.59688938277227
16.0,5.392754398264389,5.541227961430074
16.5,5.4229420059594915,5.577255320177635
17.0,5.41718561616639,5.658482201757031
17.5,5.4600549447784745,5.7062245164332746
18.0,5.40301767533663,5.5670940378856715
18.5,5.5147166744992395,5.736804420662222
19.0,5.432550045788807,5.634271008340796
19.5,5.477828036731347,5.697910572184757
20.0,5.49392391647354,5.692368982024925
20.5,5.525993123412299,5.7205014383028
21.0,5.4063388721018875,5.677159010803481
21.5,5.3124194111534555,5.663447929672607
22.0,5.274087598817451,5.589102305631777
22.5,5.31753702384854,5.583405959194681
23.0,5.268187544118004,5.5408884164062036
23.5,5.119081948943578,5.531563362037432
24.0,5.17325816096587,5.543376529339229
24.5,5.193948401746015,5.4255059770048
25.0,5.216387638970091,5.351191379773451
25.5,4.842571630858955,5.229490082473573
26.0,4.7249761904161955,4.9541389977170756
26.5,4.400693127224388,4.966633054312993
27.0,4.620973923319629,5.053130490588904
27.5,4.130629491978192,4.744314631676897
28.0,3.762525747420207,4.530318169117628
28.5,3.0395229888915134,4.027437185604247
29.0,0.607289058027559,2.722784833729727
