ID,min_distances,avg_radius
0.0,0.1459451951932503,0.34034634124809016
0.5,0.2649528259898264,0.4783603576262109
1.0,0.2976575213227541,0.9509635596460766
1.5,0.635137780328006,1.6530719498294753
2.0,1.2950675658049882,1.9965002202311632
2.5,1.6451443705644822,2.335677808308465
3.0,1.7280624988697852,2.425972881740436
3.5,1.7335801106380977,2.2849982262702833
4.0,1.6192899678563015,2.2057834304769672
4.5,1.6344723919357154,2.2258852155130704
5.0,1.8120154524727528,2.4475778987908514
5.5,2.3875091622860856,2.643080480503767
6.0,2.6400378785161425,2.84422521142142
6.5,2.7868620346188573,2.968434417915511
7.0,2.824836278441636,2.9983440771199983
7.5,2.8408625450732363,3.0864005750782795
8.0,2.817907024725977,3.0455393053598243
8.5,2.728387802347763,3.181231329965817
9.0,2.722994674985607,3.2933234518062164
9.5,3.26191661450749,3.394167679680289
10.0,3.3862811460361675,3.701526619678622
10.5,3.576380852202414,3.8255349878217757
11.0,3.70791046278089,4.069909578830985
11.5,3.8099606297178426,4.26768749993617
12.0,3.9972740711639947,4.390286950316715
12.5,4.16598127696224,4.436701382275196
13.0,4.191706096567363,4.488898577792558
13.5,4.417125762302895,4.610095286381789
14.0,4.368672567267996,4.556081587683593
14.5,4.335746763822808,4.567483470128751
15.0,4.317371885765699,4.561999645556442
15.5,4.40447499709103,4.6531442338468665
16.0,4.483904548493416,4.643683253925398
16.5,4.529348739057302,4.690160819787836
17.0,4.494652378104449,4.706526088847925
17.5,4.478191599295411,4.710290761259113
18.0,4.325771607470737,4.685126741065691
18.5,4.353642153415919,4.663656549059664
19.0,4.447572371530337,4.661269589647877
19.5,4.565533922773991,4.715170390278454
20.0,4.635450355682816,4.730511000871454
20.5,4.589095771500093,4.709106422602135
21.0,4.501866279666684,4.693524995856392
21.5,4.55115369988753,4.731731720919477
22.0,4.482253897315509,4.684148246804103
22.5,4.540814904838123,4.784470219409938
23.0,4.498310794064817,4.722348477205382
23.5,4.494374261229245,4.631030833603719
24.0,4.503987122539311,4.601960445790919
24.5,4.460863145177183,4.6967003568798
25.0,4.4086959523196905,4.6706666228748395
25.5,4.393278957680704,4.62020567236417
26.0,4.378641341786279,4.550423888894621
26.5,4.368592450664166,4.572882994523566
27.0,4.239021113417576,4.3842090418312205
27.5,4.217155439392762,4.396144915605383
28.0,4.2641411796515305,4.482753558407486
28.5,4.259401366389415,4.4736829795029385
29.0,4.2283921294033275,4.499943902483089
29.5,4.324569342720729,4.4314591855285705
30.0,4.287248534899736,4.436810253161441
30.5,4.244573005615523,4.449659895686295
31.0,4.363232746485113,4.513812105615159
31.5,4.309361901720483,4.462184732203116
32.0,4.3409791522189956,4.470461173815215
32.5,4.408661928522076,4.593337328503056
33.0,4.46056050289646,4.534626108613662
33.5,4.499166589491889,4.564574371668387
34.0,4.476795729090173,4.586800241006866
34.5,4.52496408825528,4.570792354205815
35.0,4.46088556230711,4.622280733511893
35.5,4.41658238913303,4.570939007877507
36.0,4.268360340927188,4.479971976040412
36.5,4.463653212336282,4.600462212633779
37.0,4.408049455257954,4.610199006624071
37.5,4.435459389961766,4.669065972280093
38.0,4.384130472511055,4.661494849604601
38.5,4.395065414757779,4.618776303226129
39.0,4.327042870136609,4.590317148586398
39.5,4.331720212571458,4.5523514829194385
40.0,4.341704734318075,4.572526875122519
40.5,4.270655687362302,4.505285846068577
41.0,4.267692584992511,4.534038147556237
41.5,4.267282507638789,4.5947312545648185
42.0,4.354549345225065,4.546991109163901
42.5,4.375808496723774,4.633136078216746
43.0,4.339504580018325,4.5417509930315125
43.5,4.396089171070122,4.513149149102588
44.0,4.277160272891363,4.3879668291452525
44.5,4.07613787794281,4.313560898600011
45.0,3.997711845543647,4.271596586789319
45.5,3.8206020467983843,4.283462215770177
46.0,3.879097833259689,4.360763145024975
46.5,4.070122848268834,4.538364586381203
47.0,3.9119688137816238,4.503271845292863
47.5,3.0989998386576247,4.256396893792506
48.0,0.8716650732936256,3.6177942077932017
48.5,1.0338762014864378,3.5141498788555214
49.0,1.5113570061371988,3.424695567177618
49.5,0.7762731478030069,3.171022960158014
50.0,0.7325298628725044,3.568269384628011
