ID,min_distances,avg_radius
0.0,0.5790509476721352,1.9816759483230975
0.5,2.946268826838458,3.207832208982417
1.0,3.247106404169711,3.4779015518142273
1.5,3.496240838386279,3.7026561292077584
2.0,3.555980877338904,3.764958397270006
2.5,3.7499066655051587,3.91930172690034
3.0,3.9856241669279324,4.13226985525947
3.5,3.860116578550456,4.168074882671933
4.0,3.9998624976366366,4.370619917124769
4.5,4.2723997940267715,4.5156855436799255
5.0,4.641691502028119,4.824556171401164
5.5,4.559100788532748,4.807661295107033
6.0,4.610054229615957,4.888107293896862
6.5,4.497210246363852,4.914793039110374
7.0,4.499599982220646,4.893905516316602
7.5,4.556983651495806,4.931070592874037
8.0,4.9247639537342325,5.181672440818639
8.5,5.150038834805037,5.303925293552099
9.0,4.950050504792851,5.1800190387658045
9.5,4.877304583476412,5.095833356196993
10.0,4.91432599651264,5.05360426347141
10.5,4.862571336237643,5.143268169086446
11.0,5.044333454481375,5.268206424708718
11.5,5.204670979034117,5.550875950938946
12.0,5.3990832555166195,5.713121689424455
12.5,5.416687179448337,5.88569883016824
13.0,5.431666410964503,6.057747295385521
13.5,5.353400788284036,5.953890372390343
14.0,5.274864927180609,5.779163824746833
14.5,5.142927182062763,5.7600294282777345
15.0,4.905619226968194,5.54572973488738
15.5,4.735915962092226,5.29741190088096
16.0,4.706389274167625,5.22042401941546
16.5,4.754723966751383,5.120776725737491
17.0,4.788089389307602,5.077060638544776
17.5,4.654051997990567,5.072411980783199
18.0,4.802082881417189,5.507656940366572
18.5,5.166991387645229,6.265760846167533
19.0,5.527648686376521,6.819877668619881
19.5,5.596650784174418,6.563695192193034
20.0,5.621263203231118,6.307512206510862
20.5,5.653635998187357,5.962375354421019
21.0,5.505079472632535,5.900598014283579
21.5,5.4244815420462045,5.882490867246853
22.0,5.556419710569034,5.989832748614045
22.5,5.379721182366235,5.879422355626117
23.0,5.396906521332381,5.7478781288766125
23.5,5.1529700173783315,5.6790206404622765
24.0,5.1143816830580775,5.49032253891595
24.5,4.8777966337271605,5.476576700604204
25.0,4.75737322479538,5.167492715461111
25.5,4.706516758708078,5.103218464460013
26.0,4.689882727744896,5.16708539345788
26.5,4.706261786173818,4.982901458436744
27.0,4.697275806251968,4.898683084989869
27.5,4.726563233471012,5.01695349384099
28.0,4.664139792073128,4.847500480451685
28.5,4.611962705833596,4.842146700105612
29.0,4.541068156282188,4.876498395443886
29.5,4.261478616630611,4.7403007864114866
30.0,4.03271620623124,4.805230377926199
30.5,4.1299394668687315,5.143899444153207
31.0,4.182499252839142,5.126696262756522
31.5,4.444243467678157,5.778301959352522
32.0,4.803269719680546,6.547316377372661
32.5,4.699159499314747,6.633105444784503
33.0,4.863352752988411,6.9677579638369975
33.5,4.959596757801996,6.452146348357132
34.0,3.7883637628928777,5.883095386795405
34.5,4.736296021154086,5.556512505073541
35.0,4.456074505660792,5.257583650598811
35.5,4.294473192371799,4.782554882104059
