81.94,85.35,37.09
82.00,85.03,38.32
81.77,84.11,29.33
81.76,84.20,29.75
81.85,85.19,37.93
79.69,81.64,22.49
79.13,81.16,21.54
78.02,80.47,20.17
77.12,79.30,18.67
77.68,79.77,19.34
76.80,78.99,18.35
76.49,78.67,18.04
76.11,78.30,17.70
76.04,78.23,17.65
75.21,77.42,17.09
74.67,77.11,16.55
74.22,76.71,16.26
73.64,76.15,15.87
69.69,73.65,13.70
69.77,73.83,13.85
69.89,74.03,14.04
69.72,73.73,13.77
69.83,73.93,13.94
69.96,74.13,14.13
70.11,74.29,14.30
70.32,74.49,14.51
70.03,74.22,14.22
70.56,74.63,14.68
70.25,74.44,14.45
70.38,74.54,14.56
70.76,74.68,14.76
70.18,74.37,14.38
70.44,74.57,14.61
70.50,74.60,14.64
70.85,74.69,14.79
70.63,74.65,14.71
70.96,74.70,14.84
71.07,74.72,14.89
71.17,74.74,14.94
70.69,74.67,14.73
71.35,74.78,15.03
71.41,74.80,15.07
71.46,74.82,15.10
71.58,74.90,15.18
71.62,74.93,15.20
71.28,74.76,15.00
71.81,75.09,15.27
71.54,74.87,15.16
71.50,74.84,15.13
71.65,74.96,15.22
71.98,75.22,15.30
71.91,75.18,15.29
72.04,75.27,15.31
71.86,75.13,15.28
71.77,75.06,15.26
71.69,74.99,15.23
72.27,75.42,15.34
72.19,75.38,15.33
71.73,75.02,15.25
72.33,75.46,15.36
72.12,75.32,15.32
72.41,75.49,15.37
72.49,75.53,15.40
72.59,75.57,15.43
72.69,75.61,15.48
72.84,75.66,15.53
72.97,75.71,15.58
73.22,75.84,15.67
73.10,75.77,15.63
73.34,75.91,15.72
73.45,75.99,15.77
73.87,76.37,16.04
73.72,76.22,15.92
73.55,76.07,15.82
73.83,76.34,16.01
73.79,76.30,15.98
73.92,76.43,16.09
74.06,76.56,16.18
74.17,76.66,16.24
73.99,76.50,16.14
74.32,76.80,16.30
74.37,76.85,16.33
74.27,76.76,16.28
74.11,76.62,16.21
74.48,76.96,16.40
74.43,76.90,16.36
74.79,77.18,16.67
74.95,77.26,16.83
74.61,77.06,16.50
74.84,77.21,16.72
74.55,77.01,16.45
74.73,77.15,16.61
74.89,77.23,16.77
75.08,77.33,16.96
75.02,77.29,16.89
75.28,77.48,17.15
75.43,77.62,17.29
75.34,77.53,17.21
75.39,77.59,17.26
75.15,77.37,17.02
75.49,77.68,17.34
75.93,78.11,17.58
75.88,78.06,17.55
75.73,77.91,17.49
75.56,77.75,17.39
75.62,77.81,17.43
75.67,77.86,17.46
75.78,77.96,17.51
75.98,78.17,17.61
75.83,78.01,17.53
76.33,78.52,17.89
76.26,78.45,17.83
76.18,78.37,17.76
76.37,78.56,17.92
76.29,78.48,17.86
76.55,78.74,18.11
76.42,78.61,17.98
76.64,78.83,18.21
76.60,78.78,18.16
76.68,78.87,18.24
76.96,79.14,18.52
76.91,79.10,18.47
76.73,78.92,18.29
77.00,79.18,18.56
76.86,79.05,18.42
77.29,79.46,18.86
77.05,79.24,18.61
77.19,79.36,18.74
77.24,79.42,18.81
77.33,79.50,18.91
77.39,79.56,18.98
77.47,79.63,19.07
77.59,79.71,19.21
77.54,79.68,19.15
77.76,79.88,19.50
77.63,79.74,19.26
77.66,79.76,19.30
77.72,79.82,19.42
77.77,79.91,19.55
77.81,80.06,19.72
77.80,80.00,19.65
77.79,79.95,19.59
77.70,79.79,19.38
77.89,80.27,19.95
77.85,80.20,19.87
77.83,80.13,19.80
77.97,80.40,20.10
77.92,80.34,20.02
77.74,79.85,19.46
78.25,80.70,20.44
78.08,80.53,20.24
78.13,80.59,20.31
78.19,80.65,20.38
78.32,80.75,20.51
78.62,80.93,20.83
78.40,80.81,20.60
78.51,80.87,20.72
78.71,80.96,20.93
78.85,81.01,21.10
78.78,80.99,21.02
78.94,81.04,21.24
79.06,81.11,21.44
79.17,81.19,21.60
79.09,81.14,21.49
78.90,81.03,21.18
79.23,81.23,21.68
78.97,81.06,21.29
79.00,81.07,21.35
79.03,81.09,21.39
79.32,81.29,21.81
79.41,81.35,21.94
79.77,81.74,22.71
79.80,81.78,22.78
79.50,81.42,22.08
79.57,81.49,22.20
79.62,81.54,22.30
79.65,81.59,22.39
79.84,81.81,22.85
79.72,81.67,22.57
79.87,81.85,22.92
79.92,81.89,22.99
79.74,81.71,22.64
79.97,81.93,23.07
80.09,82.05,23.29
80.03,81.99,23.18
80.33,82.36,23.81
80.17,82.14,23.42
80.25,82.24,23.59
80.47,82.58,24.26
80.41,82.49,24.06
80.53,82.66,24.44
80.65,82.76,24.72
80.59,82.72,24.59
80.91,82.89,25.46
80.90,82.88,25.39
80.74,82.81,24.94
80.88,82.87,25.31
80.82,82.85,25.14
80.70,82.79,24.83
80.94,82.93,25.61
80.94,82.95,25.67
80.79,82.83,25.04
80.99,83.22,26.07
81.02,83.26,26.14
81.07,83.33,26.29
80.96,83.06,25.85
80.95,83.02,25.80
80.85,82.86,25.22
80.95,82.99,25.73
80.93,82.91,25.54
81.04,83.30,26.22
81.11,83.36,26.36
80.96,83.12,25.93
80.98,83.17,26.00
81.15,83.39,26.44
81.24,83.43,26.61
81.19,83.41,26.53
81.29,83.45,26.70
81.40,83.48,26.93
81.48,83.52,27.17
81.88,85.16,38.02
81.83,85.27,37.67
81.86,85.32,37.40
81.84,85.31,37.49
81.44,83.49,27.05
81.59,83.64,27.65
81.52,83.54,27.28
81.55,83.57,27.40
81.60,83.69,27.80
81.62,83.77,27.97
81.83,85.29,37.58
81.84,85.22,37.85
81.88,85.33,37.30
81.83,85.25,37.76
81.57,83.60,27.52
81.34,83.46,26.81
81.70,84.31,30.24
81.71,84.36,30.43
81.74,84.24,29.94
81.74,84.37,30.54
81.66,83.86,28.25
81.71,84.27,30.11
81.71,84.29,30.18
81.77,84.38,30.63
81.71,84.33,30.31
81.72,84.37,30.49
81.80,84.39,30.72
81.82,84.41,30.81
81.71,84.34,30.37
81.87,84.44,31.04
81.90,84.45,31.14
81.85,84.43,30.93
81.93,84.47,31.23
81.96,84.49,31.32
81.70,83.94,28.55
81.91,85.12,38.12
82.14,84.92,38.56
82.02,85.34,36.86
81.91,85.34,37.20
81.95,85.07,38.21
81.76,84.16,29.54
81.76,84.06,29.09
81.74,84.01,28.83
82.06,85.33,36.72
